game_id,season,team,over,batter,batter_id,bowler,bowler_id,non_striker,non_striker_id,wides,noballs,legbyes,byes,player_out,player_out_id,fielders_name,fielders_id,wicket_type,runs_batter,runs_extras,runs_total,wicket
225271,2006,England,2,ME Trescothick,ea42ddb9,PDRL Perera,f6b5d11a,AJ Strauss,b68d14a9,0,0,0,0,,,,,,0,0,0,0
226374,2005/06,Australia,8,RT Ponting,7d415ea5,AJ Hall,6b0c3a20,DR Martyn,69762509,0,0,0,0,,,,,,4,0,4,0
211028,2005,England,12,PD Collingwood,a386e91b,MJ Clarke,f842c2cf,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,1,ME Trescothick,ea42ddb9,GD McGrath,ee7d0c82,GO Jones,2e929b99,1,0,0,0,,,,,,0,1,1,0
211028,2005,England,4,A Flintoff,ddc0828d,B Lee,dd09ff8e,ME Trescothick,ea42ddb9,1,0,0,0,,,,,,0,1,1,0
238195,2005/06,Australia,18,GB Hogg,f708a0bc,AJ Hall,6b0c3a20,B Lee,dd09ff8e,0,0,0,0,GB Hogg,f708a0bc,GC Smith,72861603,caught,0,0,0,1
211048,2004/05,Australia,18,RT Ponting,7d415ea5,DR Tuffey,43936951,MEK Hussey,48fd7349,0,0,0,0,,,,,,6,0,6,0
225271,2006,Sri Lanka,19,CRD Fernando,342d8ade,LE Plunkett,9a963804,PDRL Perera,f6b5d11a,0,0,0,0,CRD Fernando,342d8ade,GO Jones,2e929b99,run out,0,0,0,1
211048,2004/05,New Zealand,3,BB McCullum,b8a55852,GD McGrath,ee7d0c82,SP Fleming,eea6b7f1,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,West Indies,1,CH Gayle,db584dad,SE Bond,4f629497,D Ganga,d5f3b5e1,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,South Africa,9,GC Smith,72861603,SR Watson,4329fbb5,HH Gibbs,e1d1b294,0,0,0,0,,,,,,1,0,1,0
251487,2006/07,New Zealand,15,PD McGlashan,024fe464,ST Jayasuriya,f233bbb4,NJ Astle,99639abf,0,0,0,0,,,,,,0,0,0,0
225271,2006,England,3,ME Trescothick,ea42ddb9,SL Malinga,a12e1d51,AJ Strauss,b68d14a9,0,0,0,0,,,,,,0,0,0,0
225271,2006,England,11,ME Trescothick,ea42ddb9,ST Jayasuriya,f233bbb4,KP Pietersen,39f01cdb,0,0,0,0,,,,,,1,0,1,0
211028,2005,Australia,7,B Lee,dd09ff8e,J Lewis,6c75310b,JN Gillespie,74234d66,0,0,0,0,,,,,,1,0,1,0
211048,2004/05,Australia,9,RT Ponting,7d415ea5,JW Wilson,91c984a1,SM Katich,fdedb37c,0,0,0,0,,,,,,4,0,4,0
225263,2006,Pakistan,9,Mohammad Hafeez,9ab63e7b,MH Yardy,3812d56b,Mohammad Yousuf,e237b28c,0,0,0,0,,,,,,1,0,1,0
225271,2006,England,9,ME Trescothick,ea42ddb9,CRD Fernando,342d8ade,KP Pietersen,39f01cdb,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,South Africa,13,HH Gibbs,e1d1b294,GB Hogg,f708a0bc,GC Smith,72861603,1,0,0,0,,,,,,0,1,1,0
211048,2004/05,Australia,17,MEK Hussey,48fd7349,AR Adams,525c3f54,RT Ponting,7d415ea5,0,0,0,0,,,,,,6,0,6,0
251487,2006/07,New Zealand,8,LRPL Taylor,b61a3e1a,M Muralitharan,4ba44e19,JEC Franklin,cf73ad76,0,0,0,0,,,,,,1,0,1,0
225271,2006,England,19,TT Bresnan,58043739,CRD Fernando,342d8ade,GO Jones,2e929b99,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,8,ME Trescothick,ea42ddb9,JN Gillespie,74234d66,KP Pietersen,39f01cdb,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,South Africa,2,LE Bosman,73e749e1,Z Khan,91a4a398,GC Smith,72861603,0,0,0,0,LE Bosman,73e749e1,SR Tendulkar,d2c2b2d5,caught,0,0,0,1
255954,2006/07,India,7,V Sehwag,8ba8195d,R Telemachus,543b4a1f,D Mongia,99663fa5,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,17,AJ Strauss,b68d14a9,GD McGrath,ee7d0c82,PD Collingwood,a386e91b,0,0,0,0,,,,,,2,0,2,0
211028,2005,England,12,PD Collingwood,a386e91b,MJ Clarke,f842c2cf,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
211048,2004/05,Australia,3,A Symonds,bd77eb62,KD Mills,7fb32e5b,RT Ponting,7d415ea5,0,0,0,0,,,,,,6,0,6,0
237242,2005/06,West Indies,19,D Ramdin,d1523761,SE Bond,4f629497,DJ Bravo,87e562a9,0,2,0,0,,,,,,4,2,6,0
237242,2005/06,New Zealand,9,CL Cairns,0b130202,DJ Bravo,87e562a9,L Vincent,2764133a,0,0,0,0,,,,,,0,0,0,0
237242,2005/06,New Zealand,8,SB Styris,57efa3be,DK Butler,671398e3,L Vincent,2764133a,0,0,0,0,,,,,,0,0,0,0
211048,2004/05,Australia,19,MEK Hussey,48fd7349,AR Adams,525c3f54,RT Ponting,7d415ea5,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,India,10,D Mongia,99663fa5,T Henderson,0a4ebc61,MS Dhoni,4a8a2e3b,0,0,0,0,,,,,,0,0,0,0
211048,2004/05,Australia,8,RT Ponting,7d415ea5,CL Cairns,0b130202,SM Katich,fdedb37c,0,0,0,0,,,,,,4,0,4,0
225271,2006,Sri Lanka,11,RP Arnold,cccdde80,PD Collingwood,a386e91b,KC Sangakkara,6b71e6cf,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,0,ME Trescothick,ea42ddb9,B Lee,dd09ff8e,GO Jones,2e929b99,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,11,ME Trescothick,ea42ddb9,A Symonds,bd77eb62,PD Collingwood,a386e91b,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,9,KP Pietersen,39f01cdb,MS Kasprowicz,8d0ea930,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,2,0,2,0
211048,2004/05,New Zealand,10,CL Cairns,0b130202,JR Hopes,2498e163,SB Styris,57efa3be,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,South Africa,0,LE Bosman,73e749e1,Z Khan,91a4a398,GC Smith,72861603,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,4,ME Trescothick,ea42ddb9,B Lee,dd09ff8e,A Flintoff,ddc0828d,0,0,1,0,,,,,,0,1,1,0
211028,2005,England,17,AJ Strauss,b68d14a9,GD McGrath,ee7d0c82,PD Collingwood,a386e91b,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,Australia,4,DR Martyn,69762509,SM Pollock,88fccd6c,JR Hopes,2498e163,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,Australia,18,GB Hogg,f708a0bc,AJ Hall,6b0c3a20,B Lee,dd09ff8e,0,0,0,0,,,,,,2,0,2,0
237242,2005/06,West Indies,4,D Ganga,d5f3b5e1,JEC Franklin,cf73ad76,RS Morton,2f8a9682,0,0,0,0,,,,,,4,0,4,0
225263,2006,England,10,JWM Dalrymple,1afdbdbf,Naved-ul-Hasan,33f28243,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,2,0,2,0
251487,2006/07,Sri Lanka,1,ST Jayasuriya,f233bbb4,JEC Franklin,cf73ad76,WU Tharanga,7ed9fd56,1,0,0,0,,,,,,0,1,1,0
211028,2005,England,1,ME Trescothick,ea42ddb9,GD McGrath,ee7d0c82,GO Jones,2e929b99,0,0,0,0,,,,,,0,0,0,0
237242,2005/06,New Zealand,10,L Vincent,2764133a,IDR Bradshaw,a7489342,CL Cairns,0b130202,0,0,1,0,,,,,,0,1,1,0
211048,2004/05,Australia,1,RT Ponting,7d415ea5,KD Mills,7fb32e5b,A Symonds,bd77eb62,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,India,3,SR Tendulkar,d2c2b2d5,CK Langeveldt,d1c94b25,V Sehwag,8ba8195d,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,India,7,V Sehwag,8ba8195d,R Telemachus,543b4a1f,D Mongia,99663fa5,0,0,4,0,,,,,,0,4,4,0
211028,2005,England,4,ME Trescothick,ea42ddb9,B Lee,dd09ff8e,A Flintoff,ddc0828d,0,0,0,0,,,,,,1,0,1,0
211028,2005,Australia,5,DR Martyn,69762509,J Lewis,6c75310b,B Lee,dd09ff8e,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,10,ME Trescothick,ea42ddb9,MJ Clarke,f842c2cf,KP Pietersen,39f01cdb,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,Australia,19,A Symonds,bd77eb62,M Zondeki,9b75e4f1,MJ Clarke,f842c2cf,0,0,0,0,,,,,,2,0,2,0
211048,2004/05,Australia,4,RT Ponting,7d415ea5,DR Tuffey,43936951,DR Martyn,69762509,0,0,0,0,,,,,,4,0,4,0
225263,2006,England,8,JWM Dalrymple,1afdbdbf,Naved-ul-Hasan,33f28243,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,India,8,V Sehwag,8ba8195d,T Henderson,0a4ebc61,D Mongia,99663fa5,0,0,0,0,,,,,,4,0,4,0
251487,2006/07,New Zealand,9,JEC Franklin,cf73ad76,MF Maharoof,ab89348d,LRPL Taylor,b61a3e1a,0,0,0,0,,,,,,0,0,0,0
225271,2006,Sri Lanka,17,CK Kapugedera,cfad138c,LE Plunkett,9a963804,SL Malinga,a12e1d51,0,0,0,0,,,,,,2,0,2,0
225271,2006,England,9,ME Trescothick,ea42ddb9,CRD Fernando,342d8ade,KP Pietersen,39f01cdb,0,0,0,0,,,,,,2,0,2,0
225263,2006,Pakistan,12,Mohammad Hafeez,9ab63e7b,SI Mahmood,e97aefe2,Inzamam-ul-Haq,b9a3d8c6,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,1,ME Trescothick,ea42ddb9,GD McGrath,ee7d0c82,GO Jones,2e929b99,0,0,0,0,,,,,,0,0,0,0
226374,2005/06,South Africa,18,GJP Kruger,2957a836,ML Lewis,8b8745fd,JA Rudolph,42537f07,0,0,0,0,GJP Kruger,2957a836,DR Martyn,69762509,caught,0,0,0,1
237242,2005/06,West Indies,2,D Ganga,d5f3b5e1,JEC Franklin,cf73ad76,CH Gayle,db584dad,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,11,MP Vaughan,6e1b1ec0,A Symonds,bd77eb62,ME Trescothick,ea42ddb9,0,0,0,0,MP Vaughan,6e1b1ec0,RT Ponting,7d415ea5,caught,0,0,0,1
255954,2006/07,South Africa,19,T Henderson,0a4ebc61,SR Tendulkar,d2c2b2d5,R Telemachus,543b4a1f,0,0,0,0,,,,,,0,0,0,0
237242,2005/06,New Zealand,18,JEC Franklin,cf73ad76,CH Gayle,db584dad,PG Fulton,10a2a1ff,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,New Zealand,14,PG Fulton,10a2a1ff,CH Gayle,db584dad,BB McCullum,b8a55852,0,0,0,0,,,,,,2,0,2,0
211028,2005,England,6,KP Pietersen,39f01cdb,JN Gillespie,74234d66,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,2,0,2,0
251487,2006/07,New Zealand,6,BB McCullum,b8a55852,M Muralitharan,4ba44e19,SP Fleming,eea6b7f1,0,0,0,0,,,,,,0,0,0,0
211028,2005,Australia,13,GD McGrath,ee7d0c82,A Flintoff,ddc0828d,MS Kasprowicz,8d0ea930,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,India,1,SR Tendulkar,d2c2b2d5,CK Langeveldt,d1c94b25,V Sehwag,8ba8195d,1,0,0,0,,,,,,0,1,1,0
225271,2006,England,4,AJ Strauss,b68d14a9,PDRL Perera,f6b5d11a,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,4,0,4,0
238195,2005/06,South Africa,14,HH Gibbs,e1d1b294,NW Bracken,4c61a0f9,GC Smith,72861603,0,0,0,0,,,,,,1,0,1,0
211028,2005,Australia,5,DR Martyn,69762509,J Lewis,6c75310b,B Lee,dd09ff8e,0,0,0,0,,,,,,0,0,0,0
225271,2006,England,1,AJ Strauss,b68d14a9,SL Malinga,a12e1d51,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,0,0,0,0
226374,2005/06,South Africa,13,JH Kallis,86dc8f2e,A Symonds,bd77eb62,JA Rudolph,42537f07,0,0,0,0,JH Kallis,86dc8f2e,RT Ponting,7d415ea5,run out,0,0,0,1
255954,2006/07,South Africa,19,R Telemachus,543b4a1f,SR Tendulkar,d2c2b2d5,T Henderson,0a4ebc61,0,0,0,0,,,,,,2,0,2,0
237242,2005/06,West Indies,16,S Chanderpaul,881a9bdd,JS Patel,f5821615,DJ Bravo,87e562a9,0,0,0,0,,,,,,1,0,1,0
251487,2006/07,New Zealand,14,NJ Astle,99639abf,M Muralitharan,4ba44e19,LRPL Taylor,b61a3e1a,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,8,ME Trescothick,ea42ddb9,JN Gillespie,74234d66,KP Pietersen,39f01cdb,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,West Indies,16,S Chanderpaul,881a9bdd,JS Patel,f5821615,DJ Bravo,87e562a9,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,Australia,15,DR Martyn,69762509,J Botha,7c503806,A Symonds,bd77eb62,0,0,0,0,,,,,,3,0,3,0
211048,2004/05,New Zealand,2,SP Fleming,eea6b7f1,B Lee,dd09ff8e,BB McCullum,b8a55852,0,0,0,0,,,,,,4,0,4,0
226374,2005/06,Australia,1,JR Hopes,2498e163,GJP Kruger,2957a836,DR Martyn,69762509,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,South Africa,2,GC Smith,72861603,Z Khan,91a4a398,LE Bosman,73e749e1,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,4,A Flintoff,ddc0828d,B Lee,dd09ff8e,ME Trescothick,ea42ddb9,0,1,0,0,,,,,,1,1,2,0
255954,2006/07,India,15,KD Karthik,c03f1114,JA Morkel,c3d35165,D Mongia,99663fa5,0,0,0,0,,,,,,0,0,0,0
225263,2006,Pakistan,14,Mohammad Hafeez,9ab63e7b,PD Collingwood,a386e91b,Inzamam-ul-Haq,b9a3d8c6,0,0,0,0,,,,,,4,0,4,0
225263,2006,Pakistan,0,Shoaib Malik,64c34cd0,D Gough,fcbf5a30,Mohammad Hafeez,9ab63e7b,0,0,0,0,,,,,,3,0,3,0
211048,2004/05,New Zealand,4,BB McCullum,b8a55852,B Lee,dd09ff8e,SP Fleming,eea6b7f1,0,0,0,0,,,,,,3,0,3,0
225271,2006,England,13,PD Collingwood,a386e91b,ST Jayasuriya,f233bbb4,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
251487,2006/07,New Zealand,14,LRPL Taylor,b61a3e1a,M Muralitharan,4ba44e19,NJ Astle,99639abf,0,0,0,0,,,,,,0,0,0,0
251487,2006/07,New Zealand,2,BB McCullum,b8a55852,WPUJC Vaas,bcce309e,SP Fleming,eea6b7f1,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,Australia,4,DR Martyn,69762509,R Telemachus,543b4a1f,SM Katich,fdedb37c,0,0,0,0,,,,,,1,0,1,0
225263,2006,Pakistan,10,Mohammad Yousuf,e237b28c,SI Mahmood,e97aefe2,Mohammad Hafeez,9ab63e7b,0,0,0,0,,,,,,0,0,0,0
211028,2005,Australia,6,JN Gillespie,74234d66,SJ Harmison,c16d2e28,B Lee,dd09ff8e,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,10,ME Trescothick,ea42ddb9,MJ Clarke,f842c2cf,KP Pietersen,39f01cdb,0,0,0,0,,,,,,4,0,4,0
226374,2005/06,Australia,14,DR Martyn,69762509,GJP Kruger,2957a836,A Symonds,bd77eb62,0,0,0,0,,,,,,1,0,1,0
225271,2006,Sri Lanka,15,MF Maharoof,ab89348d,LE Plunkett,9a963804,CK Kapugedera,cfad138c,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,India,17,SK Raina,1dc12ab9,RJ Peterson,26ff4c29,KD Karthik,c03f1114,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,Australia,6,SM Katich,fdedb37c,R Telemachus,543b4a1f,MJ Clarke,f842c2cf,0,0,0,0,,,,,,1,0,1,0
211048,2004/05,Australia,11,SM Katich,fdedb37c,JW Wilson,91c984a1,RT Ponting,7d415ea5,0,0,0,0,,,,,,6,0,6,0
238195,2005/06,Australia,12,GB Hogg,f708a0bc,RJ Peterson,26ff4c29,MJ Clarke,f842c2cf,0,0,0,0,,,,,,0,0,0,0
211048,2004/05,New Zealand,4,SP Fleming,eea6b7f1,B Lee,dd09ff8e,BB McCullum,b8a55852,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,West Indies,14,S Chanderpaul,881a9bdd,SB Styris,57efa3be,DJ Bravo,87e562a9,0,0,0,0,,,,,,0,0,0,0
251487,2006/07,New Zealand,12,NJ Astle,99639abf,CRD Fernando,342d8ade,LRPL Taylor,b61a3e1a,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,Australia,4,DR Martyn,69762509,R Telemachus,543b4a1f,SM Katich,fdedb37c,0,0,0,0,,,,,,4,0,4,0
237242,2005/06,New Zealand,18,JEC Franklin,cf73ad76,CH Gayle,db584dad,SE Bond,4f629497,0,0,0,0,,,,,,1,0,1,0
225271,2006,Sri Lanka,8,ST Jayasuriya,f233bbb4,JWM Dalrymple,1afdbdbf,TM Dilshan,5bdcdb72,0,0,0,0,,,,,,4,0,4,0
237242,2005/06,New Zealand,0,L Vincent,2764133a,IDR Bradshaw,a7489342,SP Fleming,eea6b7f1,0,0,0,0,,,,,,0,0,0,0
211028,2005,England,5,ME Trescothick,ea42ddb9,MS Kasprowicz,8d0ea930,A Flintoff,ddc0828d,0,0,0,0,,,,,,4,0,4,0
211048,2004/05,Australia,0,MJ Clarke,f842c2cf,DR Tuffey,43936951,AC Gilchrist,2b6e6dec,0,0,0,0,,,,,,6,0,6,0
225263,2006,England,5,PD Collingwood,a386e91b,Mohammad Asif,e03b66ec,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,0,0,0,0
251487,2006/07,New Zealand,11,LRPL Taylor,b61a3e1a,ST Jayasuriya,f233bbb4,NJ Astle,99639abf,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,Australia,3,RT Ponting,7d415ea5,AJ Hall,6b0c3a20,SM Katich,fdedb37c,0,0,0,0,RT Ponting,7d415ea5,,,lbw,0,0,0,1
225263,2006,Pakistan,11,Mohammad Hafeez,9ab63e7b,MH Yardy,3812d56b,Inzamam-ul-Haq,b9a3d8c6,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,12,PD Collingwood,a386e91b,MJ Clarke,f842c2cf,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,0,0,0,0
225263,2006,England,2,ME Trescothick,ea42ddb9,Shoaib Akhtar,10a91f35,IR Bell,33155d1b,0,0,0,0,,,,,,4,0,4,0
238195,2005/06,South Africa,1,LE Bosman,73e749e1,NW Bracken,4c61a0f9,GC Smith,72861603,0,0,0,0,,,,,,4,0,4,0
255954,2006/07,India,7,D Mongia,99663fa5,R Telemachus,543b4a1f,V Sehwag,8ba8195d,0,0,0,0,,,,,,0,0,0,0
211048,2004/05,Australia,19,RT Ponting,7d415ea5,AR Adams,525c3f54,MEK Hussey,48fd7349,0,0,0,0,,,,,,1,0,1,0
211048,2004/05,New Zealand,15,SB Styris,57efa3be,MJ Clarke,f842c2cf,JW Wilson,91c984a1,0,0,0,0,,,,,,0,0,0,0
211028,2005,Australia,12,GD McGrath,ee7d0c82,PD Collingwood,a386e91b,MS Kasprowicz,8d0ea930,0,0,0,0,,,,,,0,0,0,0
225263,2006,England,18,MH Yardy,3812d56b,Shoaib Akhtar,10a91f35,CMW Read,be4cefab,0,0,1,0,,,,,,0,1,1,0
226374,2005/06,Australia,13,A Symonds,bd77eb62,J Botha,7c503806,DR Martyn,69762509,0,0,0,0,,,,,,1,0,1,0
225263,2006,Pakistan,3,Shoaib Malik,64c34cd0,SCJ Broad,eba6a852,Mohammad Hafeez,9ab63e7b,0,0,0,0,,,,,,4,0,4,0
225271,2006,Sri Lanka,6,ST Jayasuriya,f233bbb4,SI Mahmood,e97aefe2,WU Tharanga,7ed9fd56,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,Australia,15,DR Martyn,69762509,J Botha,7c503806,A Symonds,bd77eb62,0,0,0,0,,,,,,1,0,1,0
225263,2006,England,15,JWM Dalrymple,1afdbdbf,Shahid Afridi,0dc00542,MH Yardy,3812d56b,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,Australia,13,GB Hogg,f708a0bc,AJ Hall,6b0c3a20,B Lee,dd09ff8e,0,0,0,0,,,,,,4,0,4,0
211048,2004/05,Australia,2,A Symonds,bd77eb62,DR Tuffey,43936951,RT Ponting,7d415ea5,0,0,0,0,,,,,,0,0,0,0
211028,2005,Australia,12,GD McGrath,ee7d0c82,PD Collingwood,a386e91b,MS Kasprowicz,8d0ea930,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,Australia,12,MJ Clarke,f842c2cf,RJ Peterson,26ff4c29,GB Hogg,f708a0bc,0,0,0,0,MJ Clarke,f842c2cf,AB de Villiers,c4487b84,stumped,0,0,0,1
211048,2004/05,New Zealand,0,SP Fleming,eea6b7f1,B Lee,dd09ff8e,BB McCullum,b8a55852,0,0,0,0,,,,,,0,0,0,0
225263,2006,Pakistan,17,Abdul Razzaq,390ff45b,D Gough,fcbf5a30,Inzamam-ul-Haq,b9a3d8c6,0,0,0,0,,,,,,0,0,0,0
225271,2006,England,18,GO Jones,2e929b99,ST Jayasuriya,f233bbb4,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
237242,2005/06,West Indies,15,S Chanderpaul,881a9bdd,CL Cairns,0b130202,DJ Bravo,87e562a9,0,0,0,0,,,,,,1,0,1,0
226374,2005/06,South Africa,12,SM Pollock,88fccd6c,SR Clark,a3bfec5d,JH Kallis,86dc8f2e,0,0,0,0,,,,,,4,0,4,0
237242,2005/06,New Zealand,2,NJ Astle,99639abf,IDR Bradshaw,a7489342,L Vincent,2764133a,0,0,0,0,,,,,,1,0,1,0
211048,2004/05,Australia,6,RT Ponting,7d415ea5,CL Cairns,0b130202,SM Katich,fdedb37c,0,0,0,0,,,,,,1,0,1,0
225271,2006,England,4,AJ Strauss,b68d14a9,PDRL Perera,f6b5d11a,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,4,0,4,0
226374,2005/06,South Africa,2,HH Gibbs,e1d1b294,NW Bracken,4c61a0f9,GC Smith,72861603,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,South Africa,9,JM Kemp,6581d753,AB Agarkar,fa463154,JA Morkel,c3d35165,0,0,0,0,,,,,,2,0,2,0
211028,2005,England,13,ME Trescothick,ea42ddb9,A Symonds,bd77eb62,PD Collingwood,a386e91b,0,0,0,0,ME Trescothick,ea42ddb9,MEK Hussey,48fd7349,caught,0,0,0,1
225271,2006,England,7,AJ Strauss,b68d14a9,CRD Fernando,342d8ade,ME Trescothick,ea42ddb9,0,0,0,0,AJ Strauss,b68d14a9,,,bowled,0,0,0,1
225263,2006,England,0,IR Bell,33155d1b,Shoaib Akhtar,10a91f35,ME Trescothick,ea42ddb9,0,0,0,0,,,,,,1,0,1,0
225263,2006,England,0,ME Trescothick,ea42ddb9,Shoaib Akhtar,10a91f35,IR Bell,33155d1b,0,0,0,0,,,,,,1,0,1,0
238195,2005/06,Australia,5,DR Martyn,69762509,JJ van der Wath,6821ac10,SM Katich,fdedb37c,0,0,0,0,,,,,,4,0,4,0
211028,2005,Australia,7,JN Gillespie,74234d66,J Lewis,6c75310b,B Lee,dd09ff8e,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,South Africa,13,JJ van der Wath,6821ac10,S Sreesanth,6b8eb6e5,JA Morkel,c3d35165,0,0,0,0,,,,,,0,0,0,0
225271,2006,England,11,KP Pietersen,39f01cdb,ST Jayasuriya,f233bbb4,ME Trescothick,ea42ddb9,0,0,0,0,KP Pietersen,39f01cdb,SL Malinga,a12e1d51,caught,0,0,0,1
251487,2006/07,New Zealand,0,SP Fleming,eea6b7f1,WPUJC Vaas,bcce309e,BB McCullum,b8a55852,0,0,0,0,,,,,,1,0,1,0
225271,2006,England,18,ME Trescothick,ea42ddb9,ST Jayasuriya,f233bbb4,GO Jones,2e929b99,0,0,0,0,ME Trescothick,ea42ddb9,KC Sangakkara,6b71e6cf,run out,0,0,0,1
211028,2005,Australia,12,MS Kasprowicz,8d0ea930,PD Collingwood,a386e91b,GD McGrath,ee7d0c82,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,South Africa,16,RJ Peterson,26ff4c29,Harbhajan Singh,8b5b6769,JJ van der Wath,6821ac10,0,0,0,0,,,,,,0,0,0,0
238195,2005/06,Australia,17,B Lee,dd09ff8e,JJ van der Wath,6821ac10,GB Hogg,f708a0bc,0,0,0,0,,,,,,1,0,1,0
251487,2006/07,New Zealand,8,BB McCullum,b8a55852,M Muralitharan,4ba44e19,JEC Franklin,cf73ad76,0,0,0,0,BB McCullum,b8a55852,WU Tharanga,7ed9fd56,caught,0,0,0,1
211048,2004/05,New Zealand,6,SB Styris,57efa3be,JR Hopes,2498e163,BB McCullum,b8a55852,0,0,0,0,,,,,,6,0,6,0
225263,2006,England,15,JWM Dalrymple,1afdbdbf,Shahid Afridi,0dc00542,MH Yardy,3812d56b,0,0,0,0,,,,,,1,0,1,0
211048,2004/05,Australia,3,A Symonds,bd77eb62,KD Mills,7fb32e5b,RT Ponting,7d415ea5,0,0,0,0,,,,,,4,0,4,0
211028,2005,England,19,VS Solanki,7ee2ce62,GD McGrath,ee7d0c82,PD Collingwood,a386e91b,0,0,0,0,,,,,,2,0,2,0
251487,2006/07,Sri Lanka,2,ST Jayasuriya,f233bbb4,SE Bond,4f629497,WU Tharanga,7ed9fd56,1,0,0,0,,,,,,0,1,1,0
225271,2006,England,3,ME Trescothick,ea42ddb9,SL Malinga,a12e1d51,AJ Strauss,b68d14a9,0,0,0,0,,,,,,0,0,0,0
237242,2005/06,West Indies,14,S Chanderpaul,881a9bdd,SB Styris,57efa3be,DJ Bravo,87e562a9,0,0,0,0,,,,,,0,0,0,0
251487,2006/07,New Zealand,11,NJ Astle,99639abf,ST Jayasuriya,f233bbb4,LRPL Taylor,b61a3e1a,0,0,0,0,,,,,,1,0,1,0
211028,2005,England,0,GO Jones,2e929b99,B Lee,dd09ff8e,ME Trescothick,ea42ddb9,0,1,0,0,,,,,,0,1,1,0
255954,2006/07,India,4,V Sehwag,8ba8195d,JJ van der Wath,6821ac10,D Mongia,99663fa5,0,0,1,0,,,,,,0,1,1,0
255954,2006/07,India,15,D Mongia,99663fa5,JA Morkel,c3d35165,KD Karthik,c03f1114,0,0,0,0,,,,,,1,0,1,0
255954,2006/07,South Africa,8,JM Kemp,6581d753,IK Pathan,5fa06777,JA Morkel,c3d35165,0,0,0,0,,,,,,4,0,4,0
255954,2006/07,India,14,KD Karthik,c03f1114,R Telemachus,543b4a1f,D Mongia,99663fa5,0,0,0,0,,,,,,0,0,0,0
226374,2005/06,South Africa,17,GJP Kruger,2957a836,A Symonds,bd77eb62,JA Rudolph,42537f07,0,0,0,0,,,,,,0,0,0,0
225271,2006,Sri Lanka,0,ST Jayasuriya,f233bbb4,TT Bresnan,58043739,WU Tharanga,7ed9fd56,0,0,0,0,,,,,,0,0,0,0
255954,2006/07,India,11,D Mongia,99663fa5,CK Langeveldt,d1c94b25,KD Karthik,c03f1114,0,0,0,0,,,,,,0,0,0,0
